i j mu_x mu_y mu_z deltaE
108 120 0.20349020 0.12455340 0.00000000 0.26330000
108 121 -0.00000000 0.00000000 -0.00067050 0.30960000
108 122 -1.66072730 2.68595960 -0.00000000 0.40440000
108 123 0.00000000 0.00000000 -0.00000060 0.42470000
108 124 0.50810530 0.31608160 0.00000000 0.46430000
108 125 -0.00039760 -0.00010230 -0.00000000 0.46440000
108 126 -0.01744490 0.02820540 0.00000000 0.57420000
108 127 -0.31270180 0.50565590 0.00000000 0.57550000
108 128 0.97179860 0.60041390 0.00000000 0.65740000
108 129 0.00000000 -0.00000000 -0.00018480 0.69010000
108 130 0.00000000 -0.00000000 0.00119670 0.70110000
108 131 -0.81794460 1.32355260 0.00000000 0.75040000
108 132 0.00000000 0.00000000 0.00000030 0.77230000
108 133 0.00092740 -0.00149950 -0.00000000 0.77780000
108 134 -0.23461450 0.37984250 0.00000000 0.94210000
108 135 0.10063620 0.06153120 0.00000000 0.95920000
108 136 0.00133430 0.00081690 -0.00000000 0.97510000
108 137 -0.00000000 -0.00000000 -0.00039330 1.02080000
108 138 0.00000000 -0.00000000 -0.00113800 1.04900000
108 139 0.14846170 -0.23885630 -0.00000000 1.05130000
108 140 -0.00000000 0.00000000 0.00060790 1.24480000
108 141 -0.08249070 0.13332170 0.00000000 1.24860000
108 142 0.31637240 0.19483090 0.00000000 1.27020000
108 143 0.00000000 0.00000000 1.25909650 1.27250000
108 144 0.00054480 0.00033920 -0.00000000 1.28540000
108 145 -0.23457830 0.38163530 -0.00000000 1.30100000
108 146 -0.00000000 -0.00000000 -0.00000050 1.30260000
108 147 -0.00000000 0.00000000 -0.00010170 1.35870000
108 148 0.46958750 0.29007930 0.00000000 1.36760000
108 149 -0.00000000 -0.00000000 0.00013990 1.41120000
108 150 0.33171540 0.20525770 -0.00000000 1.42500000
108 151 -0.26272380 -0.16267330 -0.00000000 1.43480000
108 152 0.00159170 -0.00257540 0.00000000 1.46690000
108 153 0.00000000 -0.00000000 0.00063670 1.50930000
108 154 0.70796900 -1.14474990 0.00000000 1.54180000
108 155 0.00000000 -0.00000000 -0.00000100 1.54220000
108 156 0.00078630 0.00226770 0.00000000 1.57980000
108 157 0.00281350 -0.00454960 -0.00000000 1.62370000
108 158 0.00006380 0.00005090 0.00000000 1.62950000
108 159 -0.00000000 0.00000000 0.00000060 1.64830000
108 160 0.04058830 -0.06620090 -0.00000000 1.68480000
108 161 0.00043710 -0.00070870 -0.00000000 1.70270000
108 162 -0.00013590 -0.00008480 -0.00000000 1.72800000
108 163 -0.00056090 0.00089990 0.00000000 1.74880000
108 164 0.00000000 0.00000000 0.00009400 1.77690000
108 165 0.00000000 0.00000000 -0.05279880 1.80610000
108 166 -0.00038140 0.00061820 0.00000000 1.81630000
108 167 0.15724400 0.09764220 0.00000000 1.81750000
108 168 0.00000000 0.00000000 0.00009850 1.82550000
108 169 -0.21472400 0.34479530 -0.00000000 1.87050000
108 170 -1.13616010 -0.70239310 -0.00000000 1.89190000
108 171 -0.15360250 -0.09492640 -0.00000000 1.90460000
108 172 -1.24703220 -0.77069330 -0.00000000 1.90480000
108 173 0.01446160 -0.02532780 0.00000000 1.91810000
108 174 -0.00000000 0.00000000 0.00070340 1.95740000
108 175 0.00004800 -0.00007610 -0.00000000 2.04160000
108 176 -0.09045810 -0.05703710 -0.00000000 2.06490000
108 177 -0.00000000 -0.00000000 0.00000000 2.08050000
108 178 0.01796920 -0.02614590 0.00000000 2.15390000
108 179 -0.00000000 0.00000000 0.00005220 2.21090000
108 180 0.00000000 -0.00000000 0.00011630 2.24990000
108 181 -0.00068170 -0.00043310 -0.00000000 2.25750000
108 182 -0.00000000 -0.00000000 -1.03425140 2.26790000
108 183 0.00116580 -0.00188850 0.00000000 2.30820000
108 184 0.29804710 -0.48540850 0.00000000 2.35040000
108 185 -0.00000000 -0.00000000 0.00035090 2.36020000
108 186 -0.37285060 0.60316330 -0.00000000 2.41000000
108 187 0.00000000 0.00000000 -0.00008420 2.41820000
108 188 -0.00000000 -0.00000000 -0.00000120 2.43540000
108 189 0.00012160 0.00013830 -0.00000000 2.43820000
108 190 0.00000000 -0.00000000 0.00001240 2.49150000
108 191 -0.82314610 1.33209090 -0.00000000 2.50670000
108 192 0.00000000 0.00000000 0.02514870 2.54520000
108 193 -0.00022580 0.00036690 -0.00000000 2.57360000
108 194 0.00002480 0.00008670 -0.00000000 2.59030000
108 195 0.00000000 0.00000000 -0.01868230 2.59260000
108 196 -0.39057690 0.63088920 0.00000000 2.60050000
108 197 0.69017420 0.42560740 0.00000000 2.60990000
108 198 0.00000000 0.00000000 -0.00032100 2.61460000
108 199 0.00000000 0.00000000 0.02841250 2.62530000
108 200 -0.88826470 1.43675040 -0.00000000 2.66420000
109 109 0.00086630 0.00053330 0.00000000 0.00000000
109 110 -0.00000000 -0.00000000 0.00000060 0.01290000
109 111 -0.00000000 -0.00000000 -0.00000160 0.02280000
109 112 0.00000000 0.00000000 -0.00000020 0.07050000
109 113 0.16704320 -0.27052950 -0.00000000 0.10570000
109 114 -0.00017040 0.00026290 -0.00000000 0.11830000
109 115 -0.00000000 0.00000000 -0.00004460 0.15950000
109 116 0.04698900 -0.07610650 0.00000000 0.22590000
109 117 0.00000000 0.00000000 0.11491260 0.23420000
109 118 -0.00000000 0.00000000 -0.00208430 0.25080000
109 119 0.00000000 0.00000000 0.41152880 0.25640000
109 120 0.40477770 -0.65573820 0.00000000 0.26300000
109 121 -0.00000000 -0.00000000 -0.50647650 0.30930000
109 122 -0.61772100 -0.38672540 -0.00000000 0.40410000
109 123 0.00000000 -0.00000000 -0.00053660 0.42440000
109 124 -0.63004000 1.01808970 0.00000000 0.46400000
109 125 0.00020180 -0.00068940 -0.00000000 0.46410000
109 126 -0.00830940 -0.00518880 -0.00000000 0.57390000
109 127 -0.13501740 -0.08428140 -0.00000000 0.57520000
109 128 -0.00071620 -0.00170880 0.00000000 0.65710000
109 129 0.00000000 0.00000000 -0.00000060 0.68980000
109 130 0.00000000 -0.00000000 -0.00000220 0.70080000
109 131 -0.07981990 -0.05165050 0.00000000 0.75010000
109 132 0.00000000 0.00000000 0.00022180 0.77200000
109 133 0.00011620 0.00007350 0.00000000 0.77750000
109 134 0.02988500 0.01768000 -0.00000000 0.94180000
109 135 0.22336410 -0.36180810 -0.00000000 0.95890000
109 136 0.00198270 -0.00321010 0.00000000 0.97480000
109 137 -0.00000000 -0.00000000 -0.30010990 1.02050000
109 138 0.00000000 0.00000000 0.00000110 1.04870000
109 139 0.48427020 0.29972350 0.00000000 1.05100000
109 140 -0.00000000 -0.00000000 -0.00000040 1.24450000
109 141 0.07215580 0.04432240 0.00000000 1.24830000
109 142 0.10795420 -0.17611290 -0.00000000 1.26990000
109 143 0.00000000 -0.00000000 -0.00165550 1.27220000
109 144 -0.00044120 0.00071270 0.00000000 1.28510000
109 145 0.48884210 0.30124630 0.00000000 1.30070000
109 146 0.00000000 0.00000000 -0.00020250 1.30230000
109 147 0.00000000 0.00000000 -0.12122640 1.35840000
109 148 -0.00948440 0.01364770 0.00000000 1.36730000
109 149 -0.00000000 -0.00000000 -0.00000010 1.41090000
109 150 -0.13182310 0.21240320 -0.00000000 1.42470000
109 151 0.13219840 -0.21350660 0.00000000 1.43450000
109 152 0.00026530 0.00017030 0.00000000 1.46660000
109 153 0.00000000 0.00000000 0.50060120 1.50900000
109 154 0.13832850 0.08767530 0.00000000 1.54150000
109 155 0.00000000 0.00000000 -0.00079820 1.54190000
109 156 -0.52420920 0.84831240 -0.00000000 1.57950000
109 157 0.00050510 0.00032110 0.00000000 1.62340000
109 158 -0.00302570 0.00490200 0.00000000 1.62920000
109 159 -0.00000000 -0.00000000 0.00048970 1.64800000
109 160 -0.18338640 -0.11306540 -0.00000000 1.68450000
109 161 -0.00090250 -0.00055260 -0.00000000 1.70240000
109 162 -0.00003930 0.00006390 -0.00000000 1.72770000
109 163 -0.00261140 -0.00161160 0.00000000 1.74850000
109 164 0.00000000 -0.00000000 -0.00000030 1.77660000
109 165 0.00000000 -0.00000000 0.00009020 1.80580000
109 166 -0.00122930 -0.00074340 0.00000000 1.81600000
109 167 -0.16741900 0.27046540 -0.00000000 1.81720000
109 168 -0.00000000 -0.00000000 0.09279120 1.82520000
109 169 -0.04302010 -0.02721360 0.00000000 1.87020000
109 170 -0.00082420 0.00488570 0.00000000 1.89160000
109 171 -0.00229760 0.00418520 0.00000000 1.90430000
109 172 -0.01794680 0.03291670 -0.00000000 1.90450000
109 173 -0.32627630 -0.20157120 0.00000000 1.91780000
109 174 -0.00000000 -0.00000000 0.00000110 1.95710000
109 175 0.00050620 0.00031390 0.00000000 2.04130000
109 176 0.40557470 -0.65614830 0.00000000 2.06460000
109 177 -0.00000000 0.00000000 -0.00049740 2.08020000
109 178 0.99118950 0.61249260 0.00000000 2.15360000
109 179 -0.00000000 0.00000000 0.00000030 2.21060000
109 180 0.00000000 0.00000000 0.09788390 2.24960000
109 181 -0.00009590 0.00015560 0.00000000 2.25720000
109 182 0.00000000 -0.00000000 0.00141030 2.26760000
109 183 -0.00040150 -0.00024290 -0.00000000 2.30790000
109 184 -1.03090300 -0.63601640 0.00000000 2.35010000
109 185 -0.00000000 0.00000000 -0.00000070 2.35990000
109 186 -0.08722920 -0.05505970 0.00000000 2.40970000
109 187 -0.00000000 -0.00000000 -0.05956370 2.41790000
109 188 -0.00000000 0.00000000 -0.00089010 2.43510000
109 189 -0.00035310 0.00059550 0.00000000 2.43790000
109 190 0.00000000 -0.00000000 0.00000030 2.49120000
109 191 -0.08276940 -0.05353070 0.00000000 2.50640000
109 192 -0.00000000 0.00000000 -0.00004640 2.54490000
109 193 -0.00045500 -0.00028190 -0.00000000 2.57330000
109 194 0.00069910 -0.00122410 -0.00000000 2.59000000
109 195 0.00000000 -0.00000000 0.00002970 2.59230000
109 196 -0.43895050 -0.27237080 -0.00000000 2.60020000
109 197 0.25288840 -0.41133420 -0.00000000 2.60960000
109 198 0.00000000 0.00000000 -0.25213840 2.61430000
109 199 0.00000000 -0.00000000 -0.00004430 2.62500000
109 200 -0.32854080 -0.20556070 -0.00000000 2.66390000
110 110 0.01070610 0.00660810 0.00000000 0.00000000
110 111 0.00015870 0.00009720 -0.00000000 0.00990000
110 112 -0.00474300 -0.00292820 -0.00000000 0.05760000
110 113 0.00000000 0.00000000 -0.00206720 0.09280000
110 114 0.00000000 -0.00000000 -0.00053640 0.10540000
110 115 0.28707550 0.17761070 0.00000000 0.14660000
110 116 0.00000000 0.00000000 -0.17234460 0.21300000
110 117 2.53377510 -4.10089450 0.00000000 0.22130000
110 118 -0.00370640 0.00599890 -0.00000000 0.23790000
110 119 0.47777770 -0.77328450 0.00000000 0.24350000
110 120 0.00000000 0.00000000 -0.01118190 0.25010000
110 121 0.40657590 -0.65811380 -0.00000000 0.29640000
110 122 -0.00000000 0.00000000 -0.00000180 0.39120000
110 123 0.00018120 -0.00029050 0.00000000 0.41150000
110 124 -0.00000000 -0.00000000 -0.02587250 0.45110000
110 125 -0.00000000 -0.00000000 0.00001330 0.45120000
110 126 -0.00000000 -0.00000000 0.00000020 0.56100000
110 127 0.00000000 -0.00000000 0.00000230 0.56230000
110 128 0.00000000 0.00000000 -0.04697130 0.64420000
110 129 -0.00320270 -0.00198450 -0.00000000 0.67690000
110 130 0.00037800 0.00023400 0.00000000 0.68790000
110 131 0.00000000 -0.00000000 0.00000020 0.73720000
110 132 0.00018730 -0.00030380 -0.00000000 0.75910000
110 133 -0.00000000 0.00000000 -0.00000020 0.76460000
110 134 0.00000000 -0.00000000 -0.00000150 0.92890000
110 135 0.00000000 0.00000000 -0.01280560 0.94600000
110 136 0.00000000 -0.00000000 -0.00046820 0.96190000
110 137 -0.02481410 0.04017650 0.00000000 1.00760000
110 138 0.00045450 0.00028060 0.00000000 1.03580000
110 139 0.00000000 -0.00000000 -0.00000820 1.03810000
110 140 0.00228680 0.00141110 0.00000000 1.23160000
110 141 0.00000000 -0.00000000 -0.00000260 1.23540000
110 142 0.00000000 0.00000000 -0.12771770 1.25700000
110 143 0.13117990 0.08103130 0.00000000 1.25930000
110 144 -0.00000000 -0.00000000 0.00015300 1.27220000
110 145 0.00000000 -0.00000000 -0.00007620 1.28780000
110 146 0.00019840 -0.00032080 -0.00000000 1.28940000
110 147 -0.38212490 0.61848270 0.00000000 1.34550000
110 148 -0.00000000 -0.00000000 0.06340920 1.35440000
110 149 0.00068380 0.00045630 -0.00000000 1.39800000
110 150 0.00000000 -0.00000000 0.06021100 1.41180000
110 151 -0.00000000 0.00000000 -0.07738000 1.42160000
110 152 -0.00000000 -0.00000000 0.00000020 1.45370000
110 153 -0.11728310 0.18981460 0.00000000 1.49610000
110 154 0.00000000 -0.00000000 0.00002870 1.52860000
110 155 -0.00353310 0.00572620 0.00000000 1.52900000
110 156 0.00000000 0.00000000 0.02637800 1.56660000
110 157 -0.00000000 -0.00000000 -0.00000020 1.61050000
110 158 0.00000000 -0.00000000 0.00025440 1.61630000
110 159 0.00071880 -0.00116890 -0.00000000 1.63510000
110 160 0.00000000 -0.00000000 -0.00000210 1.67160000
110 161 -0.00000000 -0.00000000 -0.00000010 1.68950000
110 162 0.00000000 -0.00000000 -0.00029890 1.71480000
110 163 -0.00000000 -0.00000000 0.00000000 1.73560000
110 164 -0.00189770 -0.00117290 -0.00000000 1.76370000
110 165 0.37827640 0.23368790 0.00000000 1.79290000
110 166 -0.00000000 0.00000000 0.00000010 1.80310000
110 167 0.00000000 0.00000000 0.05117360 1.80430000
110 168 0.08674910 -0.14033130 -0.00000000 1.81230000
110 169 0.00000000 -0.00000000 -0.00009270 1.85730000
110 170 -0.00000000 -0.00000000 -0.06600200 1.87870000
110 171 -0.00000000 -0.00000000 -0.01505000 1.89140000
110 172 -0.00000000 -0.00000000 -0.12213080 1.89160000
110 173 0.00000000 -0.00000000 -0.00004580 1.90490000
110 174 0.00781520 0.00482510 0.00000000 1.94420000
110 175 -0.00000000 -0.00000000 0.00000000 2.02840000
110 176 -0.00000000 -0.00000000 -0.02325380 2.05170000
110 177 0.00019950 -0.00032290 -0.00000000 2.06730000
110 178 -0.00000000 0.00000000 -0.00000320 2.14070000
110 179 -0.00118430 -0.00072930 0.00000000 2.19770000
110 180 0.03356240 -0.05427860 0.00000000 2.23670000
110 181 0.00000000 -0.00000000 -0.00000140 2.24430000
110 182 0.01357690 0.00837500 0.00000000 2.25470000
110 183 0.00000000 0.00000000 -0.00000010 2.29500000
110 184 0.00000000 -0.00000000 0.00000280 2.33720000
110 185 0.00127570 0.00079260 -0.00000000 2.34700000
110 186 0.00000000 -0.00000000 0.00000010 2.39680000
110 187 0.35859490 -0.58035180 0.00000000 2.40500000
110 188 0.00645220 -0.01044750 -0.00000000 2.42220000
110 189 -0.00000000 0.00000000 0.00026440 2.42500000
110 190 -0.00083860 -0.00051530 -0.00000000 2.47830000
110 191 -0.00000000 0.00000000 0.00000100 2.49350000
110 192 -0.79221980 -0.48948140 0.00000000 2.53200000
110 193 0.00000000 0.00000000 0.00000010 2.56040000
110 194 0.00000000 0.00000000 -0.00005960 2.57710000
110 195 0.35641550 0.22017040 0.00000000 2.57940000
110 196 0.00000000 -0.00000000 -0.00000240 2.58730000
110 197 -0.00000000 -0.00000000 -0.03719110 2.59670000
110 198 -0.06526080 0.10572300 -0.00000000 2.60140000
110 199 0.73979600 0.45702570 -0.00000000 2.61210000
110 200 -0.00000000 0.00000000 0.00000140 2.65100000
111 111 0.00429210 0.00265560 0.00000000 0.00000000
111 112 -0.00032850 -0.00020320 -0.00000000 0.04770000
111 113 0.00000000 -0.00000000 0.06501330 0.08290000
111 114 0.00000000 0.00000000 0.00092130 0.09550000
111 115 -0.01227420 -0.00757330 -0.00000000 0.13670000
111 116 0.00000000 0.00000000 -0.05798180 0.20310000
111 117 0.11119530 -0.17996970 0.00000000 0.21140000
111 118 0.00027900 -0.00045300 -0.00000000 0.22800000
111 119 0.00403120 -0.00652230 0.00000000 0.23360000
111 120 0.00000000 0.00000000 0.11176580 0.24020000
111 121 -0.00906680 0.01467330 0.00000000 0.28650000
111 122 -0.00000000 -0.00000000 -0.00000990 0.38130000
111 123 0.00009930 -0.00016000 0.00000000 0.40160000
111 124 -0.00000000 -0.00000000 0.39291120 0.44120000
111 125 0.00000000 0.00000000 -0.00027950 0.44130000
111 126 -0.00000000 -0.00000000 -0.00000050 0.55110000
111 127 -0.00000000 0.00000000 0.00000730 0.55240000
111 128 -0.00000000 -0.00000000 0.86594470 0.63430000
111 129 0.00006440 0.00003970 -0.00000000 0.66700000
111 130 -0.00034460 -0.00021330 0.00000000 0.67800000
111 131 -0.00000000 -0.00000000 -0.00001330 0.72730000
111 132 0.00000970 -0.00001590 -0.00000000 0.74920000
111 133 0.00000000 0.00000000 -0.00000040 0.75470000
111 134 -0.00000000 -0.00000000 -0.00002970 0.91900000
111 135 -0.00000000 -0.00000000 0.02011670 0.93610000
111 136 0.00000000 0.00000000 0.00031430 0.95200000
111 137 0.00802740 -0.01300980 -0.00000000 0.99770000
111 138 -0.00067140 -0.00041370 -0.00000000 1.02590000
111 139 0.00000000 -0.00000000 0.00001650 1.02820000
111 140 -0.00033690 -0.00020810 -0.00000000 1.22170000
111 141 -0.00000000 0.00000000 0.00019270 1.22550000
111 142 -0.00000000 -0.00000000 -0.16221600 1.24710000
111 143 -1.25248990 -0.77388660 -0.00000000 1.24940000
111 144 0.00000000 0.00000000 -0.00073600 1.26230000
111 145 -0.00000000 0.00000000 -0.00005240 1.27790000
111 146 -0.00000050 0.00000080 -0.00000000 1.27950000
111 147 -0.17207940 0.27841080 0.00000000 1.33560000
111 148 -0.00000000 -0.00000000 -0.25319080 1.34450000
111 149 -0.00025400 -0.00015350 -0.00000000 1.38810000
111 150 -0.00000000 -0.00000000 -0.18908570 1.40190000
111 151 -0.00000000 0.00000000 0.01229820 1.41170000
111 152 -0.00000000 -0.00000000 -0.00000110 1.44380000
111 153 0.43014840 -0.69614260 0.00000000 1.48620000
111 154 -0.00000000 -0.00000000 -0.00050490 1.51870000
111 155 0.00004700 -0.00007590 -0.00000000 1.51910000
111 156 -0.00000000 -0.00000000 -0.07011800 1.55670000
111 157 0.00000000 0.00000000 -0.00000340 1.60060000
111 158 -0.00000000 -0.00000000 -0.00079030 1.60640000
111 159 -0.00049920 0.00080760 0.00000000 1.62520000
111 160 0.00000000 -0.00000000 -0.00002570 1.66170000
111 161 0.00000000 0.00000000 0.00000000 1.67960000
111 162 0.00000000 -0.00000000 0.00020060 1.70490000
111 163 -0.00000000 -0.00000000 0.00000080 1.72570000
111 164 -0.00068180 -0.00042130 0.00000000 1.75380000
111 165 0.13338450 0.08220500 0.00000000 1.78300000
111 166 -0.00000000 -0.00000000 0.00000040 1.79320000
111 167 -0.00000000 -0.00000000 -0.13407050 1.79440000
111 168 -1.21191560 1.96115520 0.00000000 1.80240000
111 169 0.00000000 0.00000000 0.00158030 1.84740000
111 170 0.00000000 0.00000000 1.38397850 1.86880000
111 171 0.00000000 0.00000000 0.24200380 1.88150000
111 172 0.00000000 0.00000000 1.96742480 1.88170000
111 173 -0.00000000 -0.00000000 0.00067770 1.89500000
111 174 -0.00023120 -0.00014240 0.00000000 1.93430000
111 175 0.00000000 0.00000000 -0.00000040 2.01850000
111 176 0.00000000 0.00000000 0.05011570 2.04180000
111 177 -0.00045190 0.00073140 -0.00000000 2.05740000
111 178 -0.00000000 -0.00000000 -0.00000710 2.13080000
111 179 -0.00018770 -0.00011570 0.00000000 2.18780000
111 180 -0.01424730 0.02304190 0.00000000 2.22680000
111 181 -0.00000000 0.00000000 -0.00009490 2.23440000
111 182 -0.03138150 -0.01940680 0.00000000 2.24480000
111 183 -0.00000000 -0.00000000 -0.00000000 2.28510000
111 184 -0.00000000 0.00000000 0.00000850 2.32730000
111 185 0.00034720 0.00021550 -0.00000000 2.33710000
111 186 -0.00000000 0.00000000 0.00001510 2.38690000
111 187 -0.21082180 0.34123790 0.00000000 2.39510000
111 188 -0.00358130 0.00579770 -0.00000000 2.41230000
111 189 0.00000000 0.00000000 -0.00014580 2.41510000
111 190 0.00118500 0.00073210 0.00000000 2.46840000
111 191 -0.00000000 -0.00000000 -0.00000130 2.48360000
111 192 -0.10796500 -0.06669080 0.00000000 2.52210000
111 193 0.00000000 0.00000000 0.00000060 2.55050000
111 194 -0.00000000 -0.00000000 -0.00006940 2.56720000
111 195 0.09225750 0.05698310 0.00000000 2.56950000
111 196 0.00000000 -0.00000000 0.00002390 2.57740000
111 197 0.00000000 0.00000000 0.12587280 2.58680000
111 198 0.01141970 -0.01847780 -0.00000000 2.59150000
111 199 -0.13386720 -0.08269270 0.00000000 2.60220000
111 200 -0.00000000 0.00000000 -0.00001780 2.64110000
112 112 0.00241230 0.00148610 0.00000000 0.00000000
112 113 -0.00000000 -0.00000000 -0.07753720 0.03520000
112 114 -0.00000000 0.00000000 -0.00001150 0.04780000
112 115 -0.11577450 -0.07164670 -0.00000000 0.08900000
112 116 -0.00000000 -0.00000000 -0.29356360 0.15540000
112 117 -1.33466800 2.16008020 -0.00000000 0.16370000
112 118 0.00155340 -0.00251530 -0.00000000 0.18030000
112 119 -0.18120340 0.29323370 -0.00000000 0.18590000
112 120 -0.00000000 -0.00000000 0.22981400 0.19250000
112 121 -0.28331000 0.45874850 0.00000000 0.23880000
112 122 -0.00000000 0.00000000 -0.00000780 0.33360000
112 123 0.00158030 -0.00255440 0.00000000 0.35390000
112 124 0.00000000 0.00000000 0.02382850 0.39350000
112 125 0.00000000 0.00000000 -0.00003090 0.39360000
