i j mx my mz deltaE
47 67 0.25814760 -0.16055190 0.00000000 0.88680000
47 68 0.00000000 0.00000000 -0.86836630 0.88970000
47 69 0.00000000 0.00000000 0.00181070 0.98110000
47 70 -0.26129130 -0.44015530 0.00000000 1.03770000
47 71 0.03643070 0.06132490 0.00000000 1.08840000
47 72 0.53773700 -0.33288070 0.00000000 1.11370000
47 73 0.00000000 0.00000000 -0.00000010 1.14160000
47 74 0.00000000 0.00000000 0.00000010 1.17720000
47 75 -0.31311970 -0.52049630 0.00000000 1.21450000
47 76 -0.00062790 0.00049300 0.00000000 1.22030000
47 77 -0.00106220 -0.00176220 0.00000000 1.22130000
47 78 0.00000000 0.00000000 -0.00010850 1.32880000
47 79 0.00000000 0.00000000 -0.00197610 1.33050000
47 80 0.00000000 0.00000000 -0.00003220 1.39470000
47 81 0.00000000 0.00000000 0.00130730 1.47600000
47 82 0.00492750 0.00657950 0.00000000 1.54280000
47 83 0.00000000 0.00000000 -0.05072200 1.59460000
47 84 0.00000000 0.00000000 0.00320010 1.61260000
47 85 -0.04878700 0.03050750 0.00000000 1.61310000
47 86 0.00000000 0.00000000 -0.00009820 1.61400000
47 87 0.01393350 0.02113850 0.00000000 1.61430000
47 88 0.00001730 -0.00001190 0.00000000 1.62430000
47 89 -0.00000250 -0.00000460 0.00000000 1.65320000
47 90 0.00000000 0.00000000 0.00030370 1.73720000
47 91 0.00000000 0.00000000 -0.00008420 1.78800000
47 92 -0.34134190 0.21214700 0.00000000 1.79670000
47 93 0.02231490 0.00462530 0.00000000 1.79700000
47 94 0.00000000 0.00000000 0.00000020 1.86610000
47 95 0.00000000 0.00000000 -0.00000930 1.90330000
47 96 -0.00001150 -0.00002160 0.00000000 1.91630000
47 97 -0.10101160 0.06022590 0.00000000 2.05140000
47 98 0.00000000 0.00000000 -0.00001810 2.08340000
47 99 0.00000000 0.00000000 0.06981780 2.08680000
47 100 0.00000000 0.00000000 -0.00070470 2.10660000
47 101 0.00000000 0.00000000 0.11549300 2.11130000
47 102 -0.08310840 0.05153570 0.00000000 2.11400000
47 103 -0.10206500 0.06379750 0.00000000 2.12960000
47 104 0.00924970 0.01111650 0.00000000 2.17330000
47 105 0.00000000 0.00000000 -0.02496940 2.21410000
47 106 0.00000000 0.00000000 -0.00001060 2.31630000
47 107 0.00000000 0.00000000 0.00000350 2.39780000
47 108 0.01024580 0.01019450 0.00000000 2.42520000
47 109 0.34467330 -0.21482720 0.00000000 2.42550000
47 110 0.00000000 0.00000000 -0.00033350 2.43840000
47 111 0.00000000 0.00000000 -0.00095840 2.44820000
47 112 0.00000000 0.00000000 -0.00028970 2.49600000
47 113 -0.00002340 -0.00004160 0.00000000 2.53120000
47 114 -0.01237310 -0.01722680 0.00000000 2.54380000
47 115 0.00000000 0.00000000 0.00000530 2.58500000
47 116 0.00001110 0.00001910 0.00000000 2.65140000
47 117 0.00000000 0.00000000 -0.00120930 2.65970000
47 118 0.00000000 0.00000000 -0.00386900 2.67620000
47 119 0.00000000 0.00000000 -0.00015240 2.68190000
47 120 -0.00034260 -0.00055470 0.00000000 2.68850000
47 121 0.00000000 0.00000000 -0.00031450 2.73480000
47 122 0.00004380 -0.00002570 0.00000000 2.82960000
47 123 0.00000000 0.00000000 -0.06060620 2.85000000
47 124 0.00007100 -0.00019630 0.00000000 2.88950000
47 125 0.02404660 -0.01649580 0.00000000 2.88960000
47 126 -0.06745470 0.04045760 0.00000000 2.99950000
47 127 0.00399120 -0.00239690 0.00000000 3.00060000
47 128 0.00004950 0.00007820 0.00000000 3.08260000
47 129 0.00000000 0.00000000 0.00106280 3.11530000
47 130 0.00000000 0.00000000 0.00042170 3.12630000
47 131 -0.00008240 0.00005170 0.00000000 3.17550000
47 132 0.00000000 0.00000000 0.04244270 3.19750000
47 133 -0.00809580 0.00430800 0.00000000 3.20300000
47 134 0.00002570 -0.00001300 0.00000000 3.36730000
47 135 0.00016690 0.00027100 0.00000000 3.38440000
47 136 0.00976520 0.01612940 0.00000000 3.40030000
47 137 0.00000000 0.00000000 0.00002590 3.44600000
47 138 0.00000000 0.00000000 0.00426430 3.47410000
47 139 0.00002990 -0.00001890 0.00000000 3.47650000
47 140 0.00000000 0.00000000 -0.00105530 3.67000000
47 141 -0.00004880 0.00003160 0.00000000 3.67380000
47 142 -0.00000750 -0.00001150 0.00000000 3.69540000
47 143 0.00000000 0.00000000 -0.00000240 3.69770000
47 144 0.01038010 0.01756870 0.00000000 3.71060000
47 145 -0.00001770 0.00001330 0.00000000 3.72620000
47 146 0.00000000 0.00000000 0.05703320 3.72780000
47 147 0.00000000 0.00000000 -0.00032370 3.78390000
47 148 -0.00000320 -0.00001250 0.00000000 3.79280000
47 149 0.00000000 0.00000000 0.00009940 3.83640000
47 150 -0.00000330 -0.00000020 0.00000000 3.85020000
47 151 0.00000520 0.00000760 0.00000000 3.86000000
47 152 -0.02785640 0.01711380 0.00000000 3.89200000
47 153 0.00000000 0.00000000 -0.00024840 3.93450000
47 154 -0.00016190 0.00010070 0.00000000 3.96700000
47 155 0.00000000 0.00000000 -0.70454520 3.96730000
47 156 -0.00006100 -0.00009560 0.00000000 4.00510000
47 157 0.00804360 -0.00464720 0.00000000 4.04890000
47 158 0.00795860 0.01272590 0.00000000 4.05470000
47 159 0.00000000 0.00000000 0.41280280 4.07340000
47 160 -0.00007190 0.00004700 0.00000000 4.11000000
47 161 -0.03924550 0.02462410 0.00000000 4.12790000
47 162 0.00231000 0.00375790 0.00000000 4.15320000
47 163 0.00833220 -0.00536320 0.00000000 4.17400000
47 164 0.00000000 0.00000000 -0.00046050 4.20210000
47 165 0.00000000 0.00000000 -0.00000050 4.23130000
47 166 0.04516090 -0.02862380 0.00000000 4.24150000
47 167 -0.00024760 -0.00036710 0.00000000 4.24270000
47 168 0.00000000 0.00000000 0.00005720 4.25070000
47 169 -0.00012280 0.00008270 0.00000000 4.29570000
47 170 -0.00001510 -0.00004580 0.00000000 4.31710000
47 171 -0.02267000 -0.04587420 0.00000000 4.32980000
47 172 0.00349540 0.00709240 0.00000000 4.33000000
47 173 -0.00016240 0.00009870 0.00000000 4.34330000
47 174 0.00000000 0.00000000 0.00197930 4.38250000
47 175 -0.00662220 0.00498990 0.00000000 4.46680000
47 176 0.00007650 0.00012320 0.00000000 4.49010000
47 177 0.00000000 0.00000000 0.00738290 4.50560000
47 178 0.00000290 -0.00000500 0.00000000 4.57910000
47 179 0.00000000 0.00000000 0.00008590 4.63610000
47 180 0.00000000 0.00000000 -0.00002150 4.67510000
47 181 0.02984300 0.04831240 0.00000000 4.68270000
47 182 0.00000000 0.00000000 0.00000670 4.69310000
47 183 -0.02567220 0.01524990 0.00000000 4.73340000
47 184 0.00006450 -0.00003760 0.00000000 4.77560000
47 185 0.00000000 0.00000000 0.00020420 4.78540000
47 186 -0.00002940 0.00001530 0.00000000 4.83520000
47 187 0.00000000 0.00000000 -0.00023490 4.84350000
47 188 0.00000000 0.00000000 -0.00460490 4.86060000
47 189 -0.00759450 -0.01178460 0.00000000 4.86330000
47 190 0.00000000 0.00000000 -0.00016350 4.91670000
47 191 0.00008450 -0.00003580 0.00000000 4.93190000
47 192 0.00000000 0.00000000 -0.00000280 4.97040000
47 193 0.03958660 -0.03228290 0.00000000 4.99880000
47 194 -0.00432090 -0.01002080 0.00000000 5.01560000
47 195 0.00000000 0.00000000 -0.00000450 5.01780000
47 196 0.00019210 -0.00008610 0.00000000 5.02570000
47 197 0.00010820 0.00017640 0.00000000 5.03510000
47 198 0.00000000 0.00000000 -0.00001910 5.03980000
47 199 0.00000000 0.00000000 -0.00000140 5.05050000
47 200 0.00011920 -0.00003820 0.00000000 5.08940000
48 48 0.00000000 0.00000000 -0.00000000 0.00000000
48 49 0.00000000 0.00000000 -0.00000040 0.03500000
48 50 0.01392300 -0.00859590 0.00000000 0.09330000
48 51 0.00518310 -0.00319980 0.00000000 0.09470000
48 52 -0.08746240 0.05401840 0.00000000 0.12360000
48 53 0.00000000 0.00000000 0.00000080 0.15950000
48 54 0.00027070 0.00043840 0.00000000 0.17130000
48 55 -0.00006840 -0.00011020 0.00000000 0.24290000
48 56 -0.02349230 0.01451630 0.00000000 0.29000000
48 57 0.00000000 0.00000000 -0.00016430 0.29790000
48 58 0.00007090 0.00011700 0.00000000 0.37880000
48 59 0.00000000 0.00000000 -0.00000110 0.46220000
48 60 0.00002390 0.00003930 0.00000000 0.46340000
48 61 0.00000000 0.00000000 -0.00357730 0.50490000
48 62 0.00000000 0.00000000 0.00014640 0.58980000
48 63 -0.00004520 -0.00007400 0.00000000 0.67880000
48 64 -0.00776060 0.00479450 0.00000000 0.73050000
48 65 0.00000000 0.00000000 -0.00005000 0.74990000
48 66 0.00000000 0.00000000 -0.00000160 0.78570000
48 67 0.02318290 0.03760130 0.00000000 0.83280000
48 68 0.00000000 0.00000000 0.00007450 0.83570000
48 69 0.00000000 0.00000000 0.00000180 0.92710000
48 70 -0.55073990 0.34029860 0.00000000 0.98370000
48 71 0.09900570 -0.06116320 0.00000000 1.03440000
48 72 0.08956660 0.14475520 0.00000000 1.05970000
48 73 0.00000000 0.00000000 0.00072890 1.08760000
48 74 0.00000000 0.00000000 0.00063620 1.12320000
48 75 -0.77975300 0.48181990 0.00000000 1.16050000
48 76 0.00057770 0.00067700 0.00000000 1.16630000
48 77 -0.00268670 0.00166330 0.00000000 1.16730000
48 78 0.00000000 0.00000000 0.00001060 1.27480000
48 79 0.00000000 0.00000000 -0.04755170 1.27650000
48 80 0.00000000 0.00000000 -0.00000030 1.34070000
48 81 0.00000000 0.00000000 -0.00000090 1.42200000
48 82 0.04732870 -0.02924320 0.00000000 1.48880000
48 83 0.00000000 0.00000000 -0.00001900 1.54060000
48 84 0.00000000 0.00000000 0.10487460 1.55860000
48 85 -0.01093770 -0.01804090 0.00000000 1.55910000
48 86 0.00000000 0.00000000 -0.00155450 1.56000000
48 87 0.02210670 -0.01350100 0.00000000 1.56030000
48 88 -0.00003340 -0.00006070 0.00000000 1.57030000
48 89 0.00000070 -0.00000200 0.00000000 1.59920000
48 90 0.00000000 0.00000000 -0.00178080 1.68320000
48 91 0.00000000 0.00000000 0.00000160 1.73400000
48 92 -0.08172340 -0.13694800 0.00000000 1.74270000
48 93 0.05332610 -0.02511170 0.00000000 1.74300000
48 94 0.00000000 0.00000000 0.00001720 1.81210000
48 95 0.00000000 0.00000000 -0.00000020 1.84930000
48 96 0.00019470 -0.00012000 0.00000000 1.86230000
48 97 -0.08843500 -0.14313320 0.00000000 1.99740000
48 98 0.00000000 0.00000000 0.00022350 2.02940000
48 99 0.00000000 0.00000000 0.00001800 2.03280000
48 100 0.00000000 0.00000000 -0.03283090 2.05260000
48 101 0.00000000 0.00000000 -0.00001200 2.05730000
48 102 -0.02421620 -0.03926450 0.00000000 2.06000000
48 103 0.00598640 0.00972600 0.00000000 2.07560000
48 104 0.08634410 -0.05333210 0.00000000 2.11930000
48 105 0.00000000 0.00000000 -0.00000070 2.16010000
48 106 0.00000000 0.00000000 0.00036440 2.26230000
48 107 0.00000000 0.00000000 0.00031960 2.34380000
48 108 0.02544700 -0.01443890 0.00000000 2.37120000
48 109 0.11190780 0.18147020 0.00000000 2.37150000
48 110 0.00000000 0.00000000 -0.00762990 2.38440000
48 111 0.00000000 0.00000000 -0.03114800 2.39420000
48 112 0.00000000 0.00000000 -0.02308300 2.44200000
48 113 0.00022070 -0.00013640 0.00000000 2.47720000
48 114 -0.04174230 0.02578340 0.00000000 2.48980000
48 115 0.00000000 0.00000000 -0.00009750 2.53100000
48 116 0.00084830 -0.00052390 0.00000000 2.59740000
48 117 0.00000000 0.00000000 0.00000460 2.60570000
48 118 0.00000000 0.00000000 -0.00001630 2.62220000
48 119 0.00000000 0.00000000 0.00000320 2.62790000
48 120 -0.00003480 0.00002080 0.00000000 2.63450000
48 121 0.00000000 0.00000000 0.00000170 2.68080000
48 122 -0.00009070 -0.00014840 0.00000000 2.77560000
48 123 0.00000000 0.00000000 -0.00005460 2.79600000
48 124 -0.00013730 -0.00025680 0.00000000 2.83550000
48 125 -0.02820790 -0.04566170 0.00000000 2.83560000
48 126 -0.04582100 -0.07412030 0.00000000 2.94550000
48 127 0.00262700 0.00424950 0.00000000 2.94660000
48 128 -0.00001030 0.00000520 0.00000000 3.02860000
48 129 0.00000000 0.00000000 -0.06654040 3.06130000
48 130 0.00000000 0.00000000 -0.00851640 3.07230000
48 131 -0.00016520 -0.00026810 0.00000000 3.12150000
48 132 0.00000000 0.00000000 0.00000370 3.14350000
48 133 -0.04699230 -0.07603650 0.00000000 3.14900000
48 134 0.00000770 0.00001280 0.00000000 3.31330000
48 135 -0.00023710 0.00014380 0.00000000 3.33040000
48 136 -0.02375010 0.01467280 0.00000000 3.34630000
48 137 0.00000000 0.00000000 -0.00000030 3.39200000
48 138 0.00000000 0.00000000 0.18908880 3.42010000
48 139 0.00009240 0.00014850 0.00000000 3.42250000
48 140 0.00000000 0.00000000 -0.05643340 3.61600000
48 141 0.00001860 0.00003060 0.00000000 3.61980000
48 142 -0.00009110 0.00005820 0.00000000 3.64140000
48 143 0.00000000 0.00000000 -0.00024670 3.64370000
48 144 -0.00738500 0.00455390 0.00000000 3.65660000
48 145 -0.00008480 -0.00013930 0.00000000 3.67220000
48 146 0.00000000 0.00000000 -0.00001040 3.67380000
48 147 0.00000000 0.00000000 0.00000700 3.72990000
48 148 0.00020570 -0.00013070 0.00000000 3.73880000
48 149 0.00000000 0.00000000 -0.04619890 3.78240000
48 150 -0.00006530 0.00004410 0.00000000 3.79620000
48 151 -0.00010450 0.00006310 0.00000000 3.80600000
48 152 -0.02203900 -0.03566870 0.00000000 3.83800000
48 153 0.00000000 0.00000000 -0.00000280 3.88050000
48 154 0.00000850 0.00001050 0.00000000 3.91300000
48 155 0.00000000 0.00000000 0.00003950 3.91330000
48 156 -0.00003810 0.00002590 0.00000000 3.95110000
48 157 0.02041690 0.03304800 0.00000000 3.99490000
48 158 0.00692300 -0.00427610 0.00000000 4.00070000
48 159 0.00000000 0.00000000 -0.00003190 4.01940000
48 160 0.00012230 0.00020360 0.00000000 4.05600000
48 161 -0.01372130 -0.02220020 0.00000000 4.07390000
48 162 -0.00954030 0.00587990 0.00000000 4.09920000
48 163 -0.04006810 -0.06483240 0.00000000 4.12000000
48 164 0.00000000 0.00000000 0.00254290 4.14810000
48 165 0.00000000 0.00000000 -0.00010280 4.17730000
48 166 -0.02451470 -0.03967430 0.00000000 4.18750000
48 167 -0.00009650 0.00008030 0.00000000 4.18870000
48 168 0.00000000 0.00000000 -0.00000060 4.19670000
48 169 -0.00005940 -0.00009050 0.00000000 4.24170000
48 170 0.00038690 -0.00023850 0.00000000 4.26310000
48 171 0.18036620 -0.11145070 0.00000000 4.27580000
48 172 -0.02818140 0.01741300 0.00000000 4.27600000
48 173 0.00020320 0.00031770 0.00000000 4.28930000
48 174 0.00000000 0.00000000 -0.15376050 4.32850000
48 175 0.08273540 0.13390300 0.00000000 4.41280000
48 176 -0.00003040 0.00001390 0.00000000 4.43610000
48 177 0.00000000 0.00000000 -0.00000090 4.45160000
48 178 -0.00015550 -0.00025390 0.00000000 4.52510000
48 179 0.00000000 0.00000000 -0.00385450 4.58210000
48 180 0.00000000 0.00000000 -0.00000020 4.62110000
48 181 -0.00485450 0.00299860 0.00000000 4.62870000
48 182 0.00000000 0.00000000 0.00031810 4.63910000
48 183 -0.00888020 -0.01438190 0.00000000 4.67940000
48 184 0.00002960 0.00004580 0.00000000 4.72160000
48 185 0.00000000 0.00000000 -0.00388760 4.73140000
48 186 0.00005230 0.00009060 0.00000000 4.78120000
48 187 0.00000000 0.00000000 0.00000140 4.78950000
48 188 0.00000000 0.00000000 0.00002380 4.80660000
48 189 -0.01275510 0.00788000 0.00000000 4.80930000
48 190 0.00000000 0.00000000 0.03175470 4.86270000
48 191 -0.00002420 -0.00004100 0.00000000 4.87790000
48 192 0.00000000 0.00000000 -0.00013870 4.91640000
48 193 -0.07757820 -0.12557360 0.00000000 4.94480000
48 194 0.07036230 -0.04348400 0.00000000 4.96160000
48 195 0.00000000 0.00000000 -0.00021020 4.96380000
48 196 -0.00020740 -0.00025710 0.00000000 4.97170000
48 197 -0.00005690 0.00002980 0.00000000 4.98110000
48 198 0.00000000 0.00000000 -0.00000090 4.98580000
48 199 0.00000000 0.00000000 0.00017060 4.99650000
48 200 0.00019060 0.00030070 0.00000000 5.03540000
49 49 0.00000000 0.00000000 0.00000000 0.00000000
49 50 0.00018220 -0.00011700 0.00000000 0.05830000
49 51 -0.00088970 0.00057980 0.00000000 0.05970000
49 52 0.00013870 -0.00008540 0.00000000 0.08860000
49 53 0.00000000 0.00000000 -0.00005480 0.12450000
49 54 0.03252440 0.05261290 0.00000000 0.13630000
49 55 -0.04034460 -0.06534350 0.00000000 0.20790000
49 56 -0.00000780 0.00000480 0.00000000 0.25500000
49 57 0.00000000 0.00000000 -0.05052600 0.26290000
49 58 -0.00761680 -0.01233010 0.00000000 0.34380000
49 59 0.00000000 0.00000000 -0.00002490 0.42720000
49 60 0.00407050 0.00657910 0.00000000 0.42840000
49 61 0.00000000 0.00000000 -0.00010130 0.46990000
49 62 0.00000000 0.00000000 0.00378190 0.55480000
49 63 -0.06683890 -0.10823320 0.00000000 0.64380000
49 64 0.00000770 -0.00000310 0.00000000 0.69550000
49 65 0.00000000 0.00000000 -0.00000210 0.71490000
49 66 0.00000000 0.00000000 -0.00076170 0.75070000
49 67 -0.00011410 -0.00018550 0.00000000 0.79780000
49 68 0.00000000 0.00000000 -0.00000450 0.80070000
49 69 0.00000000 0.00000000 -0.00002220 0.89210000
49 70 0.00064010 -0.00039330 0.00000000 0.94870000
49 71 -0.00014620 0.00009360 0.00000000 0.99940000
49 72 0.00009830 0.00015960 0.00000000 1.02470000
49 73 0.00000000 0.00000000 0.87186000 1.05260000
49 74 0.00000000 0.00000000 0.53414300 1.08820000
49 75 0.00083350 -0.00036090 0.00000000 1.12550000
49 76 0.47834270 0.77460930 0.00000000 1.13130000
49 77 -0.00035740 0.00374100 0.00000000 1.13230000
49 78 0.00000000 0.00000000 -0.00005890 1.23980000
49 79 0.00000000 0.00000000 0.00003860 1.24150000
49 80 0.00000000 0.00000000 -0.00002200 1.30570000
49 81 0.00000000 0.00000000 -0.00016290 1.38700000
49 82 -0.00004500 0.00002790 0.00000000 1.45380000
49 83 0.00000000 0.00000000 -0.00000400 1.50560000
49 84 0.00000000 0.00000000 0.02338650 1.52360000
49 85 -0.00015210 -0.00024550 0.00000000 1.52410000
49 86 0.00000000 0.00000000 0.83661200 1.52500000
49 87 -0.00004930 0.00003040 0.00000000 1.52530000
49 88 -0.02437340 -0.03947380 0.00000000 1.53530000
49 89 0.00045620 -0.00028200 0.00000000 1.56420000
49 90 0.00000000 0.00000000 0.00004310 1.64820000
49 91 0.00000000 0.00000000 0.00002730 1.69900000
49 92 0.00007220 0.00011780 0.00000000 1.70770000
49 93 0.00002280 -0.00002040 0.00000000 1.70800000
49 94 0.00000000 0.00000000 0.01212570 1.77710000
49 95 0.00000000 0.00000000 0.00000470 1.81430000
49 96 -0.00814540 0.00503430 0.00000000 1.82730000
49 97 0.00009950 0.00016070 0.00000000 1.96240000
49 98 0.00000000 0.00000000 -0.01528420 1.99440000
49 99 0.00000000 0.00000000 -0.00000520 1.99780000
49 100 0.00000000 0.00000000 0.00003080 2.01760000
49 101 0.00000000 0.00000000 -0.00000080 2.02230000
49 102 0.00003340 0.00005340 0.00000000 2.02500000
49 103 -0.00001380 -0.00002190 0.00000000 2.04060000
49 104 -0.00008430 0.00005210 0.00000000 2.08430000
49 105 0.00000000 0.00000000 -0.00000050 2.12510000
49 106 0.00000000 0.00000000 0.01201700 2.22730000
49 107 0.00000000 0.00000000 -0.06047600 2.30880000
49 108 -0.00000980 0.00000500 0.00000000 2.33620000
49 109 -0.00008460 -0.00013630 0.00000000 2.33650000
49 110 0.00000000 0.00000000 -0.00072230 2.34940000
49 111 0.00000000 0.00000000 0.00009290 2.35920000
49 112 0.00000000 0.00000000 -0.00079340 2.40700000
49 113 0.04900750 -0.03027330 0.00000000 2.44220000
49 114 0.00003130 -0.00001930 0.00000000 2.45480000
49 115 0.00000000 0.00000000 -0.03511360 2.49600000
49 116 0.84600390 -0.52257020 0.00000000 2.56240000
49 117 0.00000000 0.00000000 0.00000600 2.57070000
49 118 0.00000000 0.00000000 0.00000000 2.58720000
49 119 0.00000000 0.00000000 -0.00001460 2.59290000
49 120 -0.16547920 0.10221630 0.00000000 2.59950000
49 121 0.00000000 0.00000000 -0.00002500 2.64580000
49 122 -0.00521670 -0.00844060 0.00000000 2.74060000
49 123 0.00000000 0.00000000 0.00000070 2.76100000
49 124 -0.03013120 0.01862080 0.00000000 2.80050000
49 125 0.00020240 -0.00003770 0.00000000 2.80060000
49 126 -0.00093890 -0.00152030 0.00000000 2.91050000
49 127 -0.01749760 -0.02832550 0.00000000 2.91160000
49 128 0.00260500 -0.00159310 0.00000000 2.99360000
49 129 0.00000000 0.00000000 0.00008410 3.02630000
49 130 0.00000000 0.00000000 -0.00009510 3.03730000
49 131 -0.07793380 -0.12613180 0.00000000 3.08650000
49 132 0.00000000 0.00000000 -0.00000030 3.10850000
49 133 0.00016050 0.00025900 0.00000000 3.11400000
49 134 -0.01430430 -0.02313390 0.00000000 3.27830000
49 135 -0.02309100 0.01426570 0.00000000 3.29540000
49 136 0.00028830 -0.00017810 0.00000000 3.31130000
49 137 0.00000000 0.00000000 -0.00000060 3.35700000
49 138 0.00000000 0.00000000 0.00003580 3.38510000
49 139 0.01231170 0.01996110 0.00000000 3.38750000
49 140 0.00000000 0.00000000 0.00080690 3.58100000
49 141 0.00273200 0.00442660 0.00000000 3.58480000
49 142 -0.03148030 0.01948500 0.00000000 3.60640000
49 143 0.00000000 0.00000000 -0.00586330 3.60870000
49 144 -0.00005870 0.00003370 0.00000000 3.62160000
49 145 -0.02408830 -0.03899570 0.00000000 3.63720000
49 146 0.00000000 0.00000000 -0.00000020 3.63880000
49 147 0.00000000 0.00000000 0.00000480 3.69490000
49 148 0.02773580 -0.01714680 0.00000000 3.70380000
49 149 0.00000000 0.00000000 0.00016800 3.74740000
49 150 -0.00250600 0.00155000 0.00000000 3.76120000
